"H40-BPAR-6","CASEID","FAM-1B","FAM-2A","HGC-MOTHER","HGC-FATHER","FAM-28A","R_REL-1_COL","R_REL-3","Q9-72","Q3-3","Q3-4","MIL-6","Q13-5","SAMPLE_ID","SAMPLE_RACE","SAMPLE_SEX","URBAN-RURAL","MARSTAT-KEY","FAMSIZE","TNFI_TRUNC","POVSTATUS","DELIN-1","DELIN-3","DELIN-4","DELIN-5","DELIN-6","DELIN-7","DELIN-8","DELIN-9","DELIN-10","DELIN-11","DELIN-12","DELIN-13","DELIN-14","DELIN-15","DELIN-18","POLICE-1","POLICE-6","POLICE-7","Q12-4","DRUG-22","DRUG-26","DRUG-32"
-2,12022,22,1,8,12,1,7,5,0,13,12,0,8000,5,3,2,1,0,1,8015,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,12023,14,1,11,13,1,2,4,0,9,8,-4,-4,1,3,1,1,0,4,21000,0,0,5,0,0,0,0,0,0,3,0,5,0,0,0,0,1,0,0,1,0,0,0
1,12024,21,1,12,14,3,4,5,0,14,13,0,2500,5,3,2,1,0,6,-1,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2,0,0,0
1,12025,17,1,12,14,3,4,5,0,12,11,0,-4,5,3,2,1,0,6,-1,-3,-4,-4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-4,-4,3,1,0,0
-4,12026,16,1,12,14,3,4,5,0,10,9,-4,-4,1,3,1,1,0,6,-1,-3,0,4,0,1,0,0,0,4,3,0,0,0,0,0,0,0,-4,-4,3,0,0,0
-4,12027,17,1,12,13,2,5,2,0,11,10,0,-4,5,3,2,1,0,5,33000,0,-4,-4,0,0,2,0,0,0,0,0,4,5,0,0,0,0,-4,-4,1,0,0,0
-4,12028,15,1,12,13,2,5,2,0,10,9,-4,-4,5,3,2,1,0,5,33000,0,2,5,2,0,1,2,0,0,0,0,5,0,0,0,0,0,-4,-4,0,0,0,0
1,12029,20,1,12,13,5,7,1,0,12,12,0,-3,5,3,2,1,1,3,-3,-3,-4,-4,0,0,0,0,0,0,0,0,6,1,2,0,0,0,-4,-4,2,0,0,0
-4,12030,18,1,12,12,0,7,5,0,13,13,0,-3,5,3,2,1,0,3,10000,0,-4,-4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-4,-4,0,-5,-5,-5
1,12031,16,1,11,11,3,2,2,0,11,10,-4,-4,1,3,1,1,0,5,15000,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,-4,-4,3,0,0,0
1,12032,15,1,11,11,3,2,2,0,8,8,-4,-4,5,3,2,1,0,5,15000,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,12033,18,1,12,12,0,6,4,0,13,12,0,900,1,3,1,1,0,2,-3,-3,-4,-4,1,0,0,1,0,0,1,0,6,4,0,0,0,1,0,0,1,0,0,0
1,12034,17,1,17,15,3,9,4,0,11,10,0,-4,5,3,2,1,0,3,75001,0,-4,-4,0,0,0,0,0,0,0,0,5,3,1,0,0,0,-4,-4,1,1,0,0
1,12035,19,1,14,-3,2,2,1,1,10,10,0,5000,5,3,2,1,1,3,-3,-3,-4,-4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-4,-4,-4,0,0,0
1,12036,21,1,10,16,2,5,2,0,16,15,0,4300,6,3,2,0,0,6,12000,0,-4,-4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,-4,-4,0,0,0,0
1,12037,16,1,-2,12,2,2,3,0,10,9,-4,-4,5,3,2,0,0,5,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-4,0,0,0
-4,12038,15,1,12,14,2,2,6,0,9,8,-4,-4,5,3,2,0,0,5,14000,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,12039,18,1,9,8,1,2,6,0,12,11,0,3100,2,3,1,0,0,4,5000,1,-4,-4,0,6,0,0,0,0,1,0,3,0,0,0,0,0,-4,-4,6,0,0,0
1,12040,15,1,9,12,1,2,5,0,9,8,-4,-4,2,3,1,0,0,4,5000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,1,0
1,12041,16,1,12,12,2,9,2,0,10,9,-4,-4,1,3,1,1,0,2,17000,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,-4,-4,-4,0,0,0
1,12042,16,1,12,14,3,9,5,0,10,9,-4,-4,5,3,2,1,0,5,15000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,12043,16,1,9,8,4,2,4,0,8,8,-4,-4,1,3,1,1,0,6,7000,1,0,5,0,5,0,0,0,0,1,0,0,0,0,0,0,0,-4,-4,-4,1,-3,0
1,12044,17,1,12,12,1,2,2,0,11,10,0,-4,1,3,1,1,0,3,19500,0,-4,-4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,12045,22,1,16,18,1,3,3,0,17,16,0,1300,1,3,1,1,0,4,30000,0,-4,-4,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,-4,-4,0,0,0,0
1,12046,20,1,16,20,1,3,3,0,14,14,0,1000,5,3,2,1,0,4,35000,0,-4,-4,0,0,1,0,0,0,0,0,6,4,0,0,0,0,-4,-4,4,1,0,0
-2,12047,17,1,17,20,5,9,3,0,12,11,0,-4,5,3,2,1,0,5,20000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,12048,16,1,18,20,5,9,1,0,10,9,-4,-4,5,3,2,1,0,4,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
-4,12049,15,1,18,20,5,9,2,0,10,9,-4,-4,5,3,2,1,0,5,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,-5,-5,-5
-1,12050,20,1,11,12,7,9,2,1,12,12,1,6500,3,2,1,1,2,5,16100,0,-4,-4,0,3,0,0,0,1,3,2,0,0,0,0,0,0,-4,-4,1,1,0,0
1,12051,22,1,12,7,2,7,2,1,12,12,0,-3,5,3,2,0,1,3,-3,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
0,12052,20,1,14,13,1,7,4,0,14,13,0,2800,7,2,2,1,0,3,25000,0,-4,-4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
-4,12053,17,1,13,12,1,7,5,0,12,11,0,-4,3,2,1,1,0,3,25000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-4,0,0,0
1,12054,22,1,12,12,3,7,2,0,16,16,0,5000,5,3,2,1,0,1,-3,-3,-4,-4,0,0,0,0,0,0,0,0,5,5,0,0,0,0,-4,-4,0,0,0,0
-2,12055,20,1,12,9,0,2,5,0,12,12,0,13000,1,3,1,1,0,3,30000,0,-4,-4,0,0,0,0,0,0,0,0,6,0,4,0,0,0,-4,-4,0,0,0,0
1,12056,19,1,16,14,2,9,6,0,13,12,0,2000,1,3,1,1,0,3,17000,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,0,0,0
1,12057,16,1,16,14,2,9,5,0,10,9,-4,-4,5,3,2,1,0,3,17000,0,0,5,0,0,0,0,0,0,5,1,6,5,3,0,0,0,-4,-4,-4,1,0,0
1,12058,16,1,12,16,0,3,3,0,11,10,-4,-4,5,3,2,1,0,3,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
-4,12059,19,1,12,12,2,7,2,0,14,13,0,2000,2,3,1,1,0,1,4100,0,-4,-4,0,0,0,0,0,0,0,0,6,2,0,0,0,1,0,0,1,1,0,0
-4,12060,20,1,12,16,1,4,3,0,14,13,0,4500,1,3,1,1,0,1,12800,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-5,-5,-5,-5
1,12061,21,1,16,12,6,7,2,1,11,12,0,500,5,3,2,1,1,5,11250,0,-4,-4,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0
1,12062,18,2,4,6,0,7,6,0,8,8,0,5000,8,1,2,1,0,3,16000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
-4,12063,16,1,16,19,1,8,2,0,11,10,-4,-4,5,3,2,1,0,4,50000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,-4,-4,0,0,0,0
1,12064,19,1,16,19,1,8,1,0,14,13,0,0,1,3,1,1,0,4,50000,0,-4,-4,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0
0,12065,16,1,12,12,2,7,1,0,11,10,-4,-4,1,3,1,1,0,5,16000,0,1,6,5,0,0,1,0,0,2,0,6,3,3,0,0,1,0,0,3,1,0,0
1,12066,19,1,12,12,5,5,2,0,11,10,0,3000,6,3,2,1,0,1,3000,1,-4,-4,1,0,2,1,0,0,0,0,1,3,3,3,0,0,-4,-4,3,1,0,0
1,12067,19,1,20,20,2,7,2,0,13,12,0,400,1,3,1,1,0,4,15000,0,-4,-4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,-4,-4,2,0,0,0
1,12068,16,1,20,20,2,6,1,0,11,10,-4,-4,4,1,1,1,0,4,15000,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,-4,-4,2,1,0,0
1,12069,14,1,20,20,2,6,2,0,9,8,-4,-4,1,3,1,1,0,4,-3,-3,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
1,12070,18,1,12,12,3,2,4,0,13,12,0,3000,5,3,2,1,0,2,6000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
-4,12071,19,1,13,16,3,7,3,0,13,12,0,4500,1,3,1,1,0,2,-3,-3,-4,-4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-4,-4,0,-5,-5,-5
1,12072,22,1,12,16,2,8,1,0,12,12,0,7500,1,3,1,1,0,5,-2,-3,-4,-4,0,0,0,0,0,0,0,0,6,4,0,0,0,0,-4,-4,2,0,0,0
1,12073,18,1,12,12,2,8,2,0,12,11,0,0,5,3,2,1,0,5,-2,-3,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
-4,12074,15,1,12,12,1,7,2,0,9,8,-4,-4,1,3,1,1,0,4,20000,0,0,5,1,2,1,1,0,0,1,0,3,0,0,0,0,1,0,0,4,0,0,0
1,12075,16,1,12,12,3,7,2,0,11,10,-4,-4,1,3,1,1,0,3,-1,-3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,12076,21,1,12,20,2,7,1,0,13,12,0,1500,5,3,2,1,0,1,4950,0,-4,-4,0,0,1,1,0,0,0,0,6,0,1,0,0,0,-4,-4,1,1,0,0
-4,12077,20,1,16,16,2,8,1,0,12,12,1,3600,1,3,1,1,0,1,6490,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
1,12078,17,1,15,14,1,8,2,0,12,11,0,-4,5,3,2,1,0,4,-1,-3,-4,-4,0,0,1,0,0,0,0,0,5,0,0,0,0,0,-4,-4,6,-1,-1,-1
1,12079,18,1,9,8,3,0,1,0,11,10,0,1000,1,3,1,1,0,4,5000,1,-4,-4,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0
0,12080,20,1,-2,12,5,7,2,0,12,12,0,5000,1,3,1,1,0,1,5088,0,-4,-4,2,0,0,0,0,0,0,0,6,3,0,0,0,1,0,0,2,1,0,0
0,12081,17,1,12,-2,1,7,2,0,11,10,0,-4,1,3,1,1,0,2,11000,0,-4,-4,0,2,0,0,0,0,2,0,3,0,0,0,0,0,-4,-4,5,1,0,0
1,12082,19,1,11,10,3,1,1,0,12,11,0,5350,1,3,1,1,0,6,22000,0,-4,-4,2,1,2,0,0,0,0,0,6,0,3,0,0,1,0,0,3,0,0,0
1,12083,17,1,11,10,3,1,1,0,12,11,0,-4,5,3,2,1,0,6,22000,0,-4,-4,0,1,4,1,0,0,0,0,5,3,0,0,0,1,0,0,1,0,0,0
1,12084,21,1,12,8,5,4,1,1,12,12,1,2200,2,3,1,1,2,3,9500,0,-4,-4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,12085,18,1,11,12,5,7,1,1,10,10,0,0,6,3,2,1,2,3,-3,-3,-4,-4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-4,-4,-4,0,0,0
0,12086,17,1,-3,13,1,4,2,0,12,11,0,-4,5,3,2,1,0,4,14000,0,-4,-4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,-4,-4,2,0,0,0
1,12087,21,1,9,12,2,4,2,1,12,12,0,0,6,3,2,1,3,2,2664,1,-4,-4,0,1,0,0,0,0,2,0,2,0,0,0,0,0,-4,-4,0,1,0,0
1,12088,18,1,13,14,3,4,5,0,13,12,0,1300,1,3,1,1,0,5,17000,0,-4,-4,1,0,0,0,0,0,0,0,0,5,0,0,0,0,-4,-4,-4,0,0,0
1,12089,14,1,13,14,3,4,5,0,8,7,-4,-4,1,3,1,1,0,4,17000,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,12090,15,1,12,11,5,7,3,0,9,8,-4,-4,2,3,1,1,0,8,10972,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-4,-4,2,0,0,0
0,12091,18,1,9,-2,4,2,1,0,9,9,0,5000,2,3,1,0,0,3,12040,0,-4,-4,0,0,0,0,0,0,0,0,4,1,0,0,0,0,-4,-4,-4,0,0,0
1,12092,19,1,12,12,2,4,5,0,13,12,0,3600,5,3,2,1,0,5,29600,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,12093,15,1,12,12,2,4,5,0,9,8,-4,-4,1,3,1,1,0,5,29600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,12094,15,1,12,12,2,1,6,0,9,8,-4,-4,5,3,2,1,0,5,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,-4,-4,0,0,0,0
1,12095,18,1,12,13,1,7,5,0,13,12,0,6400,1,3,1,1,0,2,-2,-3,-4,-4,4,1,4,5,0,0,6,1,3,0,0,0,4,1,0,0,5,0,0,0
-4,12096,15,1,8,11,0,4,2,0,10,9,-4,-4,5,3,2,1,0,3,21000,0,0,3,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0
1,12097,16,1,12,11,5,0,2,0,11,10,-4,-4,5,3,2,0,0,3,19000,0,0,4,1,1,2,1,0,0,0,0,4,1,0,0,0,0,-4,-4,-4,0,0,0
-2,12098,18,1,12,12,0,7,3,0,12,11,0,3996,8,1,2,0,0,3,24000,0,-4,-4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,1,0,0
1,12099,14,1,14,18,1,7,5,0,8,7,-4,-4,5,3,2,0,0,4,-1,-3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,1,0,0
0,12100,17,1,8,16,3,5,1,0,11,10,0,-4,1,3,1,0,0,3,-2,-3,0,5,2,3,2,0,0,0,2,0,3,0,0,0,1,0,-4,-4,0,0,0,0
1,12101,19,1,13,14,3,9,6,0,13,12,0,2400,1,3,1,1,0,3,11000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,12102,17,1,17,16,2,7,5,0,11,10,0,-4,4,1,1,1,0,5,25000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
0,12103,17,2,-2,-2,11,7,5,0,10,9,0,-4,4,1,1,0,0,10,24000,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,12104,22,1,13,16,3,9,6,0,14,-3,0,3200,5,3,2,0,0,6,15000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,12105,19,1,13,16,3,9,5,0,14,13,0,1500,1,3,1,0,0,6,15000,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,0,0,0
1,12106,14,1,13,16,3,9,6,0,9,8,-4,-4,1,3,1,0,0,6,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
0,12107,18,1,12,10,2,5,1,1,12,12,0,6000,1,3,1,0,1,3,6562,0,-4,-4,1,1,2,0,0,1,2,0,6,3,2,0,2,0,-4,-4,1,0,0,0
1,12108,19,1,5,5,2,7,2,1,12,12,0,350,5,3,2,0,1,3,-3,-3,-4,-4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-4,-4,0,0,0,0
-4,12109,15,1,12,-2,2,9,6,0,8,7,-4,-4,1,3,1,0,0,3,-2,-3,-3,-3,-3,1,-3,-3,-3,-3,2,-3,-3,-3,-3,-3,-3,0,-4,-4,0,0,0,0
1,12110,14,1,12,12,3,9,5,0,9,8,-4,-4,1,3,1,0,0,6,16900,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,12111,15,1,8,8,2,9,6,0,10,-3,-4,-4,1,3,1,0,0,3,-1,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,12112,17,1,12,12,2,4,4,0,9,8,0,-4,1,3,1,0,0,5,17000,0,-4,-4,1,0,0,2,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0
1,12113,19,1,12,12,4,9,2,0,13,12,0,350,5,3,2,1,0,1,35000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
-4,12114,17,1,12,12,4,9,1,0,12,11,0,-4,1,3,1,0,0,4,35000,0,-4,-4,1,1,1,1,0,0,0,0,6,5,1,0,0,1,0,0,4,0,0,0
1,12115,19,1,16,12,1,2,5,1,12,10,0,-3,5,3,2,0,2,2,-3,-3,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,12116,15,1,16,14,1,2,5,0,10,9,-4,-4,1,3,1,0,0,4,26000,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,-4,-4,2,0,0,0
1,12117,15,1,-2,-2,1,-2,6,0,8,7,-4,-4,5,3,2,0,0,1,-2,-3,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,0,-4,-4,-4,0,0,0
1,12118,16,1,3,8,2,9,1,0,10,9,-4,-4,6,3,2,0,0,3,-2,-3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,12119,21,1,14,16,5,2,3,0,15,14,0,1000,2,3,1,0,0,1,1000,1,-4,-4,1,1,3,4,0,0,1,0,6,3,0,0,0,0,-4,-4,-4,0,0,0
1,12120,20,1,14,14,1,2,6,1,12,12,0,0,5,3,2,1,1,3,-2,-3,-4,-4,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,-4,-4,0,0,0,0
1,12121,20,2,10,12,0,7,6,1,9,8,0,6000,5,3,2,1,1,4,-2,-3,-4,-4,0,0,0,0,0,0,0,0,4,1,1,0,0,0,-4,-4,1,0,0,0
1,12122,21,1,6,10,9,1,5,1,9,8,0,10000,1,3,1,1,1,3,12300,0,-4,-4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-4,-4,1,0,0,0
1,12123,19,1,12,4,4,9,6,1,7,7,0,1000,5,3,2,1,1,3,9000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,12124,21,1,10,7,2,2,4,0,12,12,0,2200,3,2,1,1,0,5,25000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
0,12125,17,1,10,7,2,2,4,0,12,11,0,-4,3,2,1,1,0,5,25000,0,-4,-4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
0,12126,15,1,10,7,2,2,6,0,9,8,-4,-4,7,2,2,1,0,5,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,12127,19,1,11,13,5,7,5,0,12,12,0,3500,1,3,1,1,0,5,26070,0,-4,-4,0,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,-4,0,0,0
1,12128,17,1,11,13,5,7,5,0,11,10,0,-4,5,3,2,1,0,5,26070,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
0,12129,19,1,10,12,4,2,2,0,14,13,0,3000,3,2,1,1,0,6,18000,0,-4,-4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,-4,-4,0,0,0,0
0,12130,17,1,10,12,5,2,4,0,12,11,0,-4,7,2,2,1,0,6,18000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
0,12131,14,1,10,12,4,2,4,0,9,8,-4,-4,3,2,1,1,0,6,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
0,12132,20,1,9,0,10,2,3,0,9,9,0,1000,3,2,1,1,0,13,3000,1,-4,-4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,-4,-4,4,0,0,0
1,12133,18,1,10,3,5,2,4,0,12,12,0,5200,3,2,1,1,0,7,1500,1,-4,-4,0,1,1,0,0,0,1,1,6,1,1,0,0,1,0,0,6,0,0,0
-4,12134,19,1,-2,-2,4,2,1,0,11,10,0,-2,1,3,1,1,1,4,-2,-3,-4,-4,0,0,1,0,0,0,1,1,6,0,0,0,0,0,-4,-4,3,0,0,0
1,12135,17,1,10,10,4,2,1,0,11,10,0,72,5,3,2,1,1,2,572,1,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,12136,19,1,8,-2,2,5,1,0,8,8,0,0,5,3,2,1,1,3,-2,-3,-4,-4,0,1,1,1,0,0,0,0,5,1,0,0,0,1,1,1,-5,0,0,0
1,12137,18,1,9,14,5,1,2,0,12,12,1,300,5,3,2,1,2,6,13000,0,-4,-4,0,0,0,0,0,0,0,1,0,3,0,0,0,0,-4,-4,0,0,0,0
1,12138,16,1,9,15,5,5,4,0,10,9,-4,-4,5,3,2,1,0,6,13000,0,0,6,0,2,3,0,0,0,2,3,5,5,4,0,0,0,-4,-4,0,0,0,0
0,12139,15,1,8,9,5,5,1,0,9,8,-4,-4,1,3,1,1,0,6,13000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,12140,21,1,9,5,4,2,4,1,12,12,0,2410,5,3,2,1,1,3,12410,0,-4,-4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-4,-4,0,0,0,0
1,12141,15,1,12,-3,2,7,4,0,10,9,-4,-4,11,1,1,1,0,2,6500,0,0,5,0,1,0,1,0,0,1,0,3,0,0,0,0,0,-4,-4,1,0,0,0
1,12142,19,1,11,-2,4,7,2,1,11,11,0,2000,14,1,2,1,2,4,-1,-3,-4,-4,0,0,0,0,0,3,1,0,1,0,0,0,0,0,-4,-4,2,0,0,0
1,12143,15,2,14,9,3,7,5,0,9,8,-4,-4,11,1,1,1,0,8,4360,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,12144,14,2,14,9,3,7,5,0,9,8,-4,-4,11,1,1,1,0,8,4360,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
-4,12145,18,1,10,12,2,5,2,0,12,12,0,1500,12,3,2,1,0,4,-2,-3,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,2,0,0,0
1,12146,17,1,11,12,6,2,4,0,10,9,0,-4,13,2,2,1,0,8,5000,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,12147,15,1,12,11,6,2,5,0,10,9,-4,-4,13,2,2,1,0,8,5000,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,-4,-4,-4,0,0,0
1,12148,14,1,11,12,6,2,6,0,8,7,-4,-4,13,2,2,1,0,8,5000,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,12149,20,1,14,-2,3,2,5,1,13,12,0,0,13,2,2,1,0,2,4176,0,-4,-4,0,1,1,0,0,0,1,1,1,0,0,0,0,0,-4,-4,0,0,0,0
1,12150,20,1,11,-2,3,2,5,1,13,12,0,0,13,2,2,1,0,2,3936,1,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
-4,12151,17,1,11,9,2,2,1,0,9,8,0,-4,10,2,1,1,0,5,15000,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,0,0,0
-4,12152,15,1,11,9,2,2,1,0,7,6,-4,-4,10,2,1,1,0,5,15000,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,0,0,0
1,12153,20,1,12,12,3,2,5,0,15,14,0,1200,13,2,2,1,0,1,3700,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
-4,12154,17,1,12,10,2,2,4,0,12,11,0,-4,9,3,1,0,0,5,8000,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
-4,12155,15,1,12,10,2,2,4,0,9,8,-4,-4,12,3,2,0,0,5,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,12156,18,1,11,12,4,2,5,0,12,11,0,900,10,2,1,0,0,7,10167,0,-4,-4,0,1,0,0,0,0,3,0,3,0,0,0,0,0,-4,-4,0,0,0,0
1,12157,16,1,10,12,4,2,5,0,10,9,-4,-4,10,2,1,0,0,7,10167,0,0,3,2,3,2,3,0,1,2,0,5,1,0,0,0,0,-4,-4,-4,0,0,0
1,12158,15,1,10,12,4,2,6,0,9,8,-4,-4,10,2,1,0,0,7,10167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
-4,12159,15,1,12,12,2,7,2,0,8,7,-4,-4,9,3,1,0,0,5,20000,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
-4,12160,16,1,10,8,6,2,4,0,8,8,-4,-4,9,3,1,0,0,6,6000,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-4,-4,2,0,0,0
1,12161,17,1,6,10,3,2,5,0,12,11,0,-4,13,2,2,0,0,5,5900,1,-4,-4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,12162,19,1,11,12,3,2,5,0,12,12,0,3000,13,2,2,0,0,4,-2,-3,-4,-4,1,0,2,0,0,0,1,0,-1,0,0,0,0,0,-4,-4,-4,0,0,0
